Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
2016,2,1,2,20,5,2,4,1,2,643.029,4556.789,626886.95,2
2016,2,1,2,20,5,2,4,1,3,294.169,4118.366,338882.688,1
2016,2,1,2,20,5,2,4,2,2,2128.067,14896.469,1070417.701,1
2016,2,1,2,20,5,2,5,2,2,2128.067,14896.469,1059777.366,1
2016,2,1,2,20,5,2,7,2,2,4256.134,29792.938,2260007.154,2
2016,2,1,2,21,1,1,1,2,2,1064.034,4256.136,127684.08,1
2016,2,1,2,21,1,1,2,1,2,220.86,1325.16,128098.8,1
2016,2,1,2,21,1,1,3,1,1,1465.557,2931.114,439667.1,1
2016,2,1,2,21,1,1,3,1,2,2034.232,14333.46,626242.3,5
2016,2,1,2,21,1,1,3,2,2,367.591,2205.546,133435.533,1
2016,2,1,2,21,1,1,4,1,1,367.591,1102.773,77929.292,1
2016,2,1,2,21,1,1,4,1,2,367.591,1837.955,147036.4,1
2016,2,1,2,21,1,1,4,1,3,1465.557,20517.798,146555.7,1
2016,2,1,2,21,1,1,4,2,2,1894.25,15750.398,285621.758,2
2016,2,1,2,21,1,1,5,1,1,1465.557,4396.671,461650.455,1
2016,2,1,2,21,1,1,5,1,2,2341.85,13768.74,1761057.28,6
2016,2,1,2,21,1,1,5,2,2,220.86,1104.3,55215,1
2016,2,1,2,21,1,1,6,1,2,1137.834,13038.772,431174.656,2
2016,2,1,2,21,1,1,7,1,2,5280.042,43926.753,2530301.802,5
2016,2,1,2,21,1,1,7,1,3,1908.348,43644.088,1859799.444,2
2016,2,1,2,21,1,1,7,2,3,307.618,5537.124,66445.488,1
2016,2,1,2,21,1,2,1,1,2,6384.202,27664.876,3051648.616,4
2016,2,1,2,21,1,2,1,2,2,4256.136,23408.748,2480263.254,4
2016,2,1,2,21,1,2,2,1,2,2128.067,10640.335,727798.914,1
2016,2,1,2,21,1,2,2,2,2,2128.067,8512.268,206422.499,1
2016,2,1,2,21,1,2,3,1,2,2128.067,8512.268,953374.016,1
2016,2,1,2,21,1,2,5,1,2,809.311,7209.67,613169.69,3
2016,2,1,2,21,1,2,5,2,2,1064.034,10640.34,905492.934,1
2016,2,1,2,21,1,2,6,1,2,749.338,5994.704,268926.528,3
2016,2,1,2,21,1,2,7,1,2,2128.068,12768.408,906556.968,2
2016,2,1,2,21,1,2,7,1,3,1686.417,26761.812,1350795.489,2
2016,2,1,2,21,1,2,7,2,2,3192.102,20216.646,795897.432,3
2016,2,1,2,21,2,1,3,1,1,220.86,441.72,441940.86,1
2016,2,1,2,21,2,1,3,1,2,3192.101,17024.538,651188.652,2
2016,2,1,2,21,2,1,3,2,2,830.216,6641.728,440014.48,1
2016,2,1,2,21,2,1,4,2,1,2128.067,4256.134,65970.077,1
2016,2,1,2,21,2,1,5,1,1,3192.101,6384.202,427741.645,2
2016,2,1,2,21,2,1,5,1,2,220.86,883.44,133399.44,1
2016,2,1,2,21,2,1,5,1,5,367.591,39332.237,644019.432,1
2016,2,1,2,21,2,1,6,1,2,2128.067,8512.268,1053393.165,1
2016,2,1,2,21,2,1,6,1,3,1465.557,39570.039,0,1
2016,2,1,2,21,4,1,1,1,1,1064.034,2128.068,63842.04,1
2016,2,1,2,21,4,1,1,1,2,2348.927,9837.428,228089.941,2
2016,2,1,2,21,4,1,2,2,1,1064.034,2128.068,79802.55,1
2016,2,1,2,21,4,1,2,2,3,220.86,4638.06,57202.74,1
2016,2,1,2,21,4,1,3,1,1,1064.034,3192.102,275584.806,1
2016,2,1,2,21,4,1,4,2,2,830.216,6641.728,64756.848,1
2016,2,1,2,21,4,1,5,1,2,2295.773,15629.945,343754.576,2
2016,2,1,2,21,4,1,5,2,1,1465.557,4396.671,73277.85,1
2016,2,1,2,21,4,1,5,2,2,830.216,10792.808,415108,1
2016,2,1,2,21,4,1,6,1,2,1284.894,12186.36,177940.098,2
2016,2,1,2,21,4,1,6,2,2,220.86,883.44,47264.04,1
2016,2,1,2,21,4,1,6,2,4,367.591,10292.548,49624.785,1
2016,2,1,2,21,4,1,7,2,2,2128.067,14896.469,414973.065,1
2016,2,1,2,21,4,2,3,1,3,367.591,5513.865,160637.267,1
2016,2,1,2,21,5,1,3,1,2,1051.076,6306.456,217362.752,2
2016,2,1,2,21,5,1,3,2,2,1465.557,8793.342,466047.126,1
2016,2,1,2,21,5,1,7,1,2,830.216,7471.944,573679.256,1
2016,2,1,2,21,5,2,2,1,2,2128.067,8512.268,589474.559,1
2016,2,1,2,21,5,2,2,2,2,2128.067,8512.268,678853.373,1
2016,2,1,2,24,4,1,3,1,3,1465.557,26380.026,488030.481,1
2016,2,1,2,24,4,1,3,2,2,1064.034,8512.272,1064034,1
2016,2,1,2,24,4,1,4,1,3,367.591,7351.82,367591,1
2016,2,1,2,26,1,1,2,1,1,1269.018,3807.054,134515.908,1
2016,2,1,2,26,1,1,2,2,2,1269.018,5076.072,197966.808,1
2016,2,1,2,26,1,1,3,1,2,1269.018,8883.126,422582.994,1
2016,2,1,2,26,1,1,3,2,1,3154.802,6309.604,504874.778,2
2016,2,1,2,26,1,1,4,1,2,7218.155,56872.175,2952237.66,6
2016,2,1,2,26,1,1,4,2,1,3807.054,8883.126,517759.344,3
2016,2,1,2,26,1,1,4,2,2,1269.018,6345.09,499993.092,1
2016,2,1,2,26,1,1,5,1,1,1269.018,2538.036,213195.024,1
2016,2,1,2,26,1,1,5,1,2,5296.885,32002.123,4460471.944,4
2016,2,1,2,26,1,1,5,2,1,5157.231,13725.563,653490.214,5
2016,2,1,2,26,1,1,5,2,2,5076.072,29187.414,3791825.784,4
2016,2,1,2,26,1,1,6,1,2,7834.921,35146.738,3377498.939,6
2016,2,1,2,26,1,1,6,1,4,1269.018,68526.972,1142116.2,1
2016,2,1,2,26,1,1,6,2,1,2142.083,4284.166,344914.731,2
2016,2,1,2,26,1,1,6,2,4,3154.802,161263.266,2264838.514,2
2016,2,1,2,26,1,1,7,1,2,2758.849,22664.549,514547.914,2
2016,2,1,2,26,1,1,7,2,2,4680.119,38232.858,2618146.602,3
2016,2,1,2,26,1,1,7,2,3,1269.018,26649.378,1219526.298,1
2016,2,1,2,26,1,1,9,#NULL!,2,60596,315705.16,21511580,#NULL!
2016,2,1,2,26,2,1,3,1,1,1269.018,3807.054,1015214.4,1
2016,2,1,2,26,2,1,4,1,1,4680.119,12771.339,3698154.81,4
2016,2,1,2,26,2,1,4,1,2,5076.072,26649.378,4907292.606,4
2016,2,1,2,26,2,1,4,2,2,2538.036,12690.18,2474585.1,2
2016,2,1,2,26,2,1,5,1,1,6345.09,11421.162,1409878.998,5
2016,2,1,2,26,2,1,5,1,2,2538.036,13959.198,1431452.304,2
2016,2,1,2,26,2,1,9,#NULL!,1,36150,69408,10122000,#NULL!
2016,2,1,2,26,2,1,9,1,1,1269.018,3807.054,705574.008,1
2016,2,1,2,26,3,1,4,2,2,1269.018,5076.072,499993.092,1
2016,2,1,2,26,4,1,1,1,2,873.065,5238.39,184216.715,1
2016,2,1,2,26,4,1,2,1,1,2538.036,7614.108,414968.886,2
2016,2,1,2,26,4,1,2,1,2,1269.018,5076.072,291874.14,1
2016,2,1,2,26,4,1,3,1,1,1269.018,3807.054,634509,1
2016,2,1,2,26,4,1,3,1,2,7614.108,54567.774,2672551.908,5
2016,2,1,2,26,4,1,3,1,3,1269.018,17766.252,780446.07,1
2016,2,1,2,26,4,1,3,2,1,873.065,2619.195,218266.25,1
2016,2,1,2,26,4,1,3,2,2,3154.802,23969.398,1422523.336,2
2016,2,1,2,26,4,1,4,1,1,1269.018,3807.054,276645.924,1
2016,2,1,2,26,4,1,4,1,2,11025.209,98830.928,5298111.382,8
2016,2,1,2,26,4,1,4,2,2,10989.723,84739.973,5401000.125,8
2016,2,1,2,26,4,1,5,1,1,1269.018,3807.054,190352.7,1
2016,2,1,2,26,4,1,5,1,2,15530.188,119327.75,8720889.72,13
2016,2,1,2,26,4,1,5,1,3,873.065,13095.975,801473.67,1
2016,2,1,2,26,4,1,5,2,2,12037.928,74148.838,5817034.69,9
2016,2,1,2,26,4,1,5,2,3,873.065,12222.91,316922.595,1
2016,2,1,2,26,4,1,6,1,2,2758.849,26436.117,1169578.091,2
2016,2,1,2,26,4,1,6,2,1,1269.018,3807.054,205580.916,1
2016,2,1,2,26,4,1,6,2,2,5076.072,32994.468,3553250.4,4
2016,2,1,2,26,4,1,7,1,2,3411.101,21816.783,905348.571,3
2016,2,1,2,26,4,1,9,#NULL!,2,64528,236172.48,8259584,#NULL!
2016,2,1,2,26,4,1,9,2,2,1885.784,13200.488,1003237.088,1
2016,2,1,2,26,5,1,2,1,1,1269.018,2538.036,97714.386,1
2016,2,1,2,26,5,1,4,1,1,873.065,1746.13,34049.535,1
2016,2,1,2,26,5,1,5,2,1,1269.018,3807.054,175124.484,1
2016,2,1,2,26,5,1,6,1,1,1269.018,2538.036,58374.828,1
2016,2,1,2,26,5,1,6,1,2,1269.018,7614.108,444156.3,1
2016,2,1,2,26,5,1,9,#NULL!,0,61556,9848.96,1108008,#NULL!
2016,2,1,2,27,1,1,2,1,2,1064.034,9576.306,319210.2,1
2016,2,1,2,27,1,1,3,1,2,1064.034,11704.374,106403.4,1
2016,2,1,2,27,1,1,4,1,3,307.618,7690.45,671837.712,1
2016,2,1,2,27,1,1,5,1,3,1371.652,28804.692,961063.04,2
2016,2,1,2,27,1,1,7,1,2,1064.034,9576.306,1064034,1
2016,2,1,2,27,1,1,7,1,4,307.618,10151.394,461734.618,1
2016,2,1,2,27,1,1,7,2,4,220.86,13030.74,552370.86,1
2016,2,1,2,27,1,2,1,1,2,1064.034,7448.238,876764.016,1
2016,2,1,2,27,1,2,3,2,2,1064.034,7448.238,616075.686,1
2016,2,1,2,27,1,2,5,2,2,1064.034,11704.374,1065098.034,1
2016,2,1,2,27,1,2,6,1,2,4256.135,31921.014,3043136.684,3
2016,2,1,2,27,1,2,6,2,2,3192.102,26600.85,1762040.304,3
2016,2,1,2,27,1,2,7,1,2,7448.237,55329.762,4939245.379,6
2016,2,1,2,27,1,2,7,2,2,11704.372,89378.844,7343961.769,9
2016,2,1,2,27,2,1,5,1,3,1064.034,19152.612,798025.5,1
2016,2,1,2,27,2,1,6,1,2,2128.068,15960.51,585218.7,2
2016,2,1,2,27,2,1,6,2,3,1064.034,15960.51,212806.8,1
2016,2,1,2,27,2,1,7,1,2,1064.034,9576.306,0,1
2016,2,1,2,27,4,1,4,1,3,220.86,3092.04,81497.34,1
2016,2,1,2,27,4,1,4,2,3,1465.557,21983.355,451391.556,1
2016,2,1,2,27,4,1,6,1,2,2128.067,12768.402,1276840.2,1
2016,2,1,2,27,4,1,7,2,3,1064.034,18088.578,1064034,1
2016,2,1,2,28,4,1,5,1,3,1064.034,15960.51,378796.104,1
2016,2,1,2,29,4,1,4,1,2,2931.116,26380.044,732779,1
2016,2,1,2,30,1,1,4,1,2,1465.557,11724.456,338543.667,1
2016,2,1,2,30,2,1,4,1,2,220.86,883.44,47705.76,1
2016,2,1,2,32,1,1,1,1,2,1894.25,10067.648,91391.636,2
2016,2,1,2,32,1,1,1,2,2,220.86,1325.16,35337.6,1
2016,2,1,2,32,1,1,2,1,1,1431.625,2863.25,467886.565,2
2016,2,1,2,32,1,1,2,1,2,1197.807,6451.66,493959.109,2
2016,2,1,2,32,1,1,2,2,1,735.182,1470.364,77929.292,2
2016,2,1,2,32,1,1,2,2,2,1284.894,5360.436,360315.72,2
2016,2,1,2,32,1,1,3,1,1,3325.874,5353.897,397954.14,3
2016,2,1,2,32,1,1,3,1,2,4009.359,27923.792,542210.171,4
2016,2,1,2,32,1,1,3,2,1,2495.658,7119.383,985934.657,2
2016,2,1,2,32,1,1,4,1,1,1431.625,3230.841,147340.299,2
2016,2,1,2,32,1,1,4,1,2,6124.469,35202.187,1995475.25,7
2016,2,1,2,32,1,1,4,2,1,367.591,735.182,28304.507,1
2016,2,1,2,32,1,1,4,2,2,2482.701,16561.514,577800.211,4
2016,2,1,2,32,1,1,5,1,1,3559.762,8551.149,1383409.79,6
2016,2,1,2,32,1,1,5,1,2,6392.016,33481.728,2178567.516,10
2016,2,1,2,32,1,1,5,1,3,1465.557,21983.355,586222.8,1
2016,2,1,2,32,1,1,5,2,1,2128.067,6384.201,425613.4,1
2016,2,1,2,32,1,1,5,2,2,1064.034,7448.238,638420.4,1
2016,2,1,2,32,1,1,6,1,0,367.591,0,95573.66,1
2016,2,1,2,32,1,1,6,1,1,2495.658,4991.316,323621.142,2
2016,2,1,2,32,1,1,6,1,2,1881.292,11120.116,508433.296,3
2016,2,1,2,32,1,1,6,1,3,1051.076,14715.064,1342913.832,2
2016,2,1,2,32,1,1,6,2,2,1418.667,6558.108,404560.9,3
2016,2,1,2,32,1,1,6,2,3,830.216,11623.024,830216,1
2016,2,1,2,32,1,1,7,1,1,1565.398,4328.603,477394.317,3
2016,2,1,2,32,1,1,7,1,2,2128.067,8512.268,1330041.875,1
2016,2,1,2,32,1,1,7,1,4,830.216,24906.48,327105.104,1
2016,2,1,2,32,1,1,7,2,1,1660.432,4981.296,296387.112,2
2016,2,1,2,32,1,1,7,2,2,1465.557,14655.57,1099167.75,1
2016,2,1,2,32,1,2,1,1,1,8512.271,23408.746,2815433.7,7
2016,2,1,2,32,1,2,1,1,2,5988.299,25685.361,2793270.379,8
2016,2,1,2,32,1,2,1,2,1,2128.067,6384.201,751207.651,1
2016,2,1,2,32,1,2,1,2,2,441.72,2208.6,233669.88,2
2016,2,1,2,32,1,2,2,1,1,809.311,1692.751,172696.556,3
2016,2,1,2,32,1,2,2,2,1,220.86,441.72,58307.04,1
2016,2,1,2,32,1,2,4,1,1,809.311,2427.933,332395.966,3
2016,2,1,2,32,1,2,4,1,2,1284.894,6023.016,761997.114,2
2016,2,1,2,32,1,2,4,2,1,1397.762,3383.975,308808.368,5
2016,2,1,2,32,1,2,5,1,1,441.72,883.44,68908.32,2
2016,2,1,2,32,1,2,5,1,2,830.216,10792.808,502280.68,1
2016,2,1,2,32,1,2,5,2,1,4256.134,8512.268,1017216.026,2
2016,2,1,2,32,1,2,5,2,2,1284.894,9435.978,334434.834,2
2016,2,1,2,32,1,2,6,1,1,220.86,441.72,58307.04,1
2016,2,1,2,32,1,2,6,1,2,220.86,1987.74,96074.1,1
2016,2,1,2,32,1,2,6,2,1,883.44,1766.88,126552.78,4
2016,2,1,2,32,1,2,6,2,2,1505.754,7087.05,551154.906,3
2016,2,1,2,32,1,2,7,1,1,441.72,883.44,59853.06,2
2016,2,1,2,32,1,2,7,1,2,4075.542,17366.202,1737841.68,7
2016,2,1,2,32,1,2,7,2,1,220.86,441.72,58307.04,1
2016,2,1,2,32,1,2,7,2,2,8813.664,38667.618,3729548.178,17
2016,2,1,2,32,2,1,3,1,2,1064.034,4256.136,50009.598,1
2016,2,1,2,32,2,1,3,1,3,220.86,3312.9,51460.38,1
2016,2,1,2,32,2,1,3,1,4,220.86,6625.8,154381.14,1
2016,2,1,2,32,2,1,3,2,1,220.86,220.86,31803.84,1
2016,2,1,2,32,2,1,3,2,2,830.216,3320.864,64756.848,1
2016,2,1,2,32,2,1,4,1,1,1284.894,3633.822,266435.28,2
2016,2,1,2,32,2,1,4,1,2,662.58,3092.04,126994.5,3
2016,2,1,2,32,2,1,4,2,2,441.72,1987.74,11484.72,2
2016,2,1,2,32,2,1,5,1,1,830.216,1660.432,145287.8,1
2016,2,1,2,32,2,1,6,1,1,441.72,1325.16,54552.42,2
2016,2,1,2,32,2,1,6,1,2,220.86,1546.02,152172.54,1
2016,2,1,2,32,2,1,7,1,2,2128.067,12768.402,80866.546,1
2016,2,1,2,32,4,1,1,1,2,830.216,7471.944,86342.464,1
2016,2,1,2,32,4,1,1,2,3,830.216,19925.184,16604.32,1
2016,2,1,2,32,4,1,2,2,2,830.216,3320.864,70568.36,1
2016,2,1,2,32,4,1,3,1,1,830.216,2490.648,83021.6,1
2016,2,1,2,32,4,1,3,1,2,220.86,883.44,43288.56,1
2016,2,1,2,32,4,1,4,1,1,2128.067,4256.134,425613.4,1
2016,2,1,2,32,4,1,4,2,2,6169.85,53990.56,968718.92,3
2016,2,1,2,32,4,1,5,1,2,367.591,2940.728,289661.708,1
2016,2,1,2,32,4,1,5,1,3,830.216,11623.024,190949.68,1
2016,2,1,2,32,4,1,5,2,1,1465.557,4396.671,146555.7,1
2016,2,1,2,32,4,1,6,2,2,2516.633,17784.067,920907.7,3
2016,2,1,2,32,4,1,7,1,1,830.216,2490.648,48982.744,1
2016,2,1,2,32,4,1,7,1,2,2724.466,11961.898,212742.166,3
2016,2,1,2,32,4,1,7,2,1,830.216,2490.648,63926.632,1
2016,2,1,2,32,4,2,3,1,1,2128.067,6384.201,468174.74,1
2016,2,1,2,32,5,1,3,2,1,830.216,830.216,33208.64,1
2016,2,1,2,32,5,1,4,1,1,367.591,1102.773,80870.02,1
2016,2,1,2,32,5,1,4,2,2,830.216,3320.864,143627.368,1
2016,2,1,2,32,5,1,5,2,2,220.86,1766.88,84810.24,1
2016,2,1,2,32,5,2,2,1,1,1064.034,2128.068,203230.494,1
2016,2,1,2,32,5,2,2,1,2,2128.067,12768.402,998063.423,1
2016,2,1,2,32,5,2,4,1,2,367.591,1837.955,71312.654,1
2016,2,1,2,32,5,2,4,2,1,1064.034,2128.068,330914.574,1
2016,2,1,2,32,5,2,5,1,1,3192.102,6384.204,496903.878,3
2016,2,1,2,32,5,2,5,2,1,1064.034,2128.068,224511.174,1
2016,2,1,2,32,5,2,6,2,1,1064.034,2128.068,151092.828,1
2016,2,1,2,33,4,1,6,2,4,830.216,40680.584,832706.648,1
2016,2,1,2,34,1,1,3,1,3,2931.114,41035.596,1040545.47,2
2016,2,1,2,34,1,1,4,1,2,1686.417,14073.453,500370.807,2
2016,2,1,2,34,1,1,5,1,3,830.216,17434.536,415108,1
2016,2,1,2,34,1,1,5,1,4,830.216,30717.992,478204.416,1
2016,2,1,2,34,1,1,9,9,2,830.216,9962.592,271480.632,1
2016,2,1,2,34,1,2,7,1,2,220.86,2208.6,148638.78,1
2016,2,1,2,34,2,1,3,1,1,1064.034,3192.102,138324.42,1
2016,2,1,2,34,2,1,4,1,2,1465.557,5862.228,732778.5,1
2016,2,1,2,34,2,1,6,1,2,220.86,2650.32,604493.82,1
2016,2,1,2,34,4,1,1,1,2,2529.591,23569.365,892383.6,2
2016,2,1,2,34,4,1,1,2,2,220.86,1325.16,183976.38,1
2016,2,1,2,34,4,1,1,2,3,2529.591,40734.444,533121.276,2
2016,2,1,2,34,4,1,2,1,2,2931.114,21983.355,1538834.85,2
2016,2,1,2,34,4,1,2,2,2,830.216,9132.376,276461.928,1
2016,2,1,2,34,4,1,3,1,2,2958.284,26624.556,1716556.322,3
2016,2,1,2,34,4,1,3,1,3,2529.591,35414.274,825128.4,2
2016,2,1,2,34,4,1,3,2,2,1284.894,10500.012,145543.122,2
2016,2,1,2,34,4,1,3,2,3,1064.034,14896.476,532017,1
2016,2,1,2,34,4,1,3,2,4,4396.672,149486.848,1099168,1
2016,2,1,2,34,4,1,4,1,3,735.182,16909.186,346270.722,2
2016,2,1,2,34,4,1,4,2,2,5059.183,46335.696,1029263.303,2
2016,2,1,2,34,4,1,4,2,3,4396.672,61553.408,2198336,1
2016,2,1,2,34,4,1,5,1,2,1064.034,7448.238,106403.4,1
2016,2,1,2,34,4,1,5,1,3,1686.417,35334.294,550097.1,2
2016,2,1,2,34,4,1,5,2,2,1465.557,7327.785,146555.7,1
2016,2,1,2,34,4,1,6,1,2,1064.034,8512.272,198974.358,1
2016,2,1,2,34,5,1,3,1,3,1465.557,20517.798,2198335.5,1
2016,2,1,2,34,5,1,3,2,2,1465.557,10258.899,293111.4,1
2016,2,1,2,34,5,1,5,1,2,830.216,4151.08,290575.6,1
2016,2,1,2,35,1,1,3,1,3,173.041,2768.656,86520.5,1
2016,2,1,2,35,1,1,4,2,4,173.041,7613.804,201938.847,1
2016,2,1,2,35,1,1,6,2,3,1545.289,38632.225,927173.4,1
2016,2,1,2,35,1,1,7,1,4,173.041,7959.886,173041,1
2016,2,1,2,35,1,2,5,1,2,173.041,1557.369,138778.882,1
2016,2,1,2,35,1,2,7,1,2,173.041,1557.369,121474.782,1
2016,2,1,2,35,2,1,5,1,2,173.041,1730.41,86520.5,1
2016,2,1,2,35,4,1,7,1,2,173.041,2249.533,86520.5,1
2016,2,1,2,35,4,1,7,1,3,173.041,3979.943,86520.5,1
2016,2,1,2,36,1,1,2,1,3,1465.557,20517.798,1905224.1,1
2016,2,1,2,36,1,1,3,1,2,1064.034,7448.238,212806.8,1
2016,2,1,2,36,1,1,4,1,4,1064.034,37241.19,927837.648,1
2016,2,1,2,36,1,1,4,2,2,2128.067,14896.469,53201.675,1
2016,2,1,2,36,1,1,5,1,3,1064.034,22344.714,1064034,1
2016,2,1,2,36,1,1,5,1,4,1064.034,30856.986,772488.684,1
2016,2,1,2,36,1,2,3,1,3,1064.034,14896.476,874635.948,1
2016,2,1,2,36,4,1,3,1,3,2128.068,29792.952,1268328.528,2
2016,2,1,2,36,4,1,4,1,3,1465.557,26380.026,329750.325,1
2016,2,1,2,36,4,1,4,2,3,1465.557,38104.482,1465557,1
2016,2,1,2,36,4,1,5,1,3,1465.557,20517.798,256472.475,1
2016,2,1,2,36,4,1,6,1,3,1064.034,14896.476,106403.4,1
2016,2,1,2,36,4,2,4,1,3,1064.034,14896.476,905492.934,1
2016,2,1,2,38,1,1,1,1,3,1064.034,14896.476,82994.652,1
2016,2,1,2,38,1,1,1,2,2,173.041,1903.451,51912.3,1
2016,2,1,2,38,1,1,2,2,4,220.86,16785.36,276075,1
2016,2,1,2,38,1,1,3,1,3,1887.146,36309.202,1080814.208,2
2016,2,1,2,38,1,1,3,2,3,173.041,2422.574,144143.153,1
2016,2,1,2,38,1,1,4,1,2,2479.709,18292.383,1449898.496,4
2016,2,1,2,38,1,1,4,1,3,2329.305,34766.534,3141946.588,2
2016,2,1,2,38,1,1,4,1,4,1056.93,33821.76,507326.4,1
2016,2,1,2,38,1,1,4,2,3,173.041,2768.656,33742.995,1
2016,2,1,2,38,1,1,5,1,2,1038.246,9517.255,571900.505,6
2016,2,1,2,38,1,1,5,1,3,1229.971,25675.034,667381.872,2
2016,2,1,2,38,1,1,5,1,5,1056.93,102522.21,6901752.9,1
2016,2,1,2,38,1,1,5,2,2,1237.075,12024.668,635841.6,2
2016,2,1,2,38,1,1,6,1,2,1583.157,15831.57,1151375.222,4
2016,2,1,2,38,1,1,6,1,3,346.082,7267.722,242257.4,2
2016,2,1,2,38,1,1,6,1,4,519.123,27859.601,545079.15,3
2016,2,1,2,38,1,1,6,2,2,173.041,1384.328,138432.8,1
2016,2,1,2,38,1,1,6,2,4,1900.793,66022.353,1209500.131,3
2016,2,1,2,38,1,1,7,1,3,886.714,17042.116,1200496.605,4
2016,2,1,2,38,1,1,7,1,4,2459.776,134206.164,2576027.391,8
2016,2,1,2,38,1,1,7,1,5,1410.116,175296.143,3620462.55,3
2016,2,1,2,38,1,1,7,2,3,2964.827,54939.704,1580716.5,4
2016,2,1,2,38,1,1,7,2,4,2488.555,101298.792,2932226.25,3
2016,2,1,2,38,1,1,7,2,5,1410.116,191897.241,3775501.324,3
2016,2,1,2,38,1,2,1,2,2,1064.034,9576.306,546913.476,1
2016,2,1,2,38,1,2,2,1,2,4256.134,27664.871,1432189.091,2
2016,2,1,2,38,1,2,2,2,2,2128.067,10640.335,889532.006,1
2016,2,1,2,38,1,2,3,1,2,173.041,1903.451,116283.552,1
2016,2,1,2,38,1,2,5,1,2,173.041,1557.369,136529.349,1
2016,2,1,2,38,1,2,6,2,2,1237.075,9697.771,679901.278,2
2016,2,1,2,38,2,1,2,2,2,2128.067,14896.469,131940.154,1
2016,2,1,2,38,2,1,4,2,2,1064.034,7448.238,53201.7,1
2016,2,1,2,38,2,2,3,1,2,2128.067,14896.469,829946.13,1
2016,2,1,2,38,4,1,7,2,4,220.86,19435.68,389155.32,1
2016,2,1,2,39,1,1,4,1,1,1064.034,2128.068,106403.4,1
2016,2,1,2,39,1,1,4,2,3,4396.672,74743.424,1710305.408,1
2016,2,1,2,39,1,1,6,1,3,830.216,14113.672,1245324,1
2016,2,1,2,39,4,1,1,2,2,1064.034,8512.272,197910.324,1
2016,2,1,2,39,4,1,3,1,4,1064.034,29792.952,425613.6,1
2016,2,1,2,40,1,1,3,1,3,2128.067,34049.072,532016.75,1
2016,2,1,2,41,1,1,7,2,4,220.86,11043,177129.72,1
2016,2,1,2,41,2,1,7,1,2,1064.034,5320.17,95763.06,1
2016,2,1,2,41,4,1,4,1,2,2128.067,17024.536,640548.167,1
2016,2,1,2,41,4,1,5,2,3,220.86,4858.92,166086.72,1
2016,2,1,2,42,1,1,4,1,2,1465.557,11724.456,1100633.307,1
2016,2,1,2,42,1,1,4,2,2,4396.672,43966.72,1464091.776,1
2016,2,1,2,42,2,1,5,1,2,2128.068,12768.408,439446.042,2
2016,2,1,2,42,4,1,5,1,4,367.591,10660.139,367958.591,1
2016,2,1,2,43,1,1,4,2,2,1064.034,8512.272,65970.108,1
2016,2,1,2,44,1,1,9,#NULL!,9,#NULL!,#NULL!,2492262,#NULL!
2016,2,1,2,80,1,2,5,1,2,0.08,1.04,212.56,1
2016,2,1,2,81,1,1,6,1,2,0.08,1.04,151.44,1
2016,2,1,2,81,1,1,6,2,2,0.16,2,236,2
2016,2,1,2,81,1,1,6,2,4,0.08,5.6,267.2,1
2016,2,1,2,81,1,1,7,1,2,0.16,1.44,219.52,2
2016,2,1,2,81,1,1,7,2,2,0.08,1.04,117.44,1
2016,2,1,2,81,1,1,7,2,3,0.24,4.56,674.4,3
2016,2,1,2,81,1,2,2,2,3,0.08,1.12,195.52,1
2016,2,1,2,81,1,2,5,2,2,0.08,0.96,507.52,1
2016,2,1,2,81,1,2,6,1,2,0.08,0.88,128.32,1
2016,2,1,2,81,1,2,6,1,4,0.08,2.4,263.52,1
2016,2,1,2,81,1,2,6,2,2,0.08,0.88,175.52,1
2016,2,1,2,81,1,2,6,2,3,0.08,1.44,329.12,1
2016,2,1,2,81,1,2,7,1,2,0.08,0.96,143.44,1
2016,2,1,2,81,1,2,7,1,3,0.16,2.48,465.84,2
2016,2,1,2,81,1,2,7,2,2,0.16,1.6,311.6,2
2016,2,1,2,81,4,1,7,2,4,0.16,8.32,584,2
2016,2,1,2,92,1,2,1,1,2,1668.407,16684.07,278067.8333,1
2016,2,1,2,92,1,2,2,1,2,2456.854,17197.978,430572.7165,2
2016,2,1,2,92,1,2,2,2,3,860.743,17214.86,350322.401,1
2016,2,1,2,92,1,2,3,1,2,1573.015,11011.105,78650.75,1
2016,2,1,2,92,1,2,3,1,3,4636.282,69544.23,9122586.176,2
2016,2,1,2,92,1,2,3,2,2,727.607,7276.07,678857.331,1
2016,2,1,2,92,1,2,3,2,3,771,10794,1185798,1
2016,2,1,2,92,1,2,4,1,1,173.041,519.123,3633.861,1
2016,2,1,2,92,1,2,4,1,2,1674.305,11720.135,582339.61,2
2016,2,1,2,92,1,2,4,2,1,1158.877,3476.631,92710.16,1
2016,2,1,2,92,1,2,4,2,2,5810.673,49910.771,5715033.669,3
2016,2,1,2,92,1,2,4,2,3,2309.015,36944.24,230901.5,1
2016,2,1,2,92,1,2,5,1,2,5428.574,51052.134,3679230.159,5
2016,2,1,2,92,1,2,5,1,3,3427.443,49206.532,1236148.265,2
2016,2,1,2,92,1,2,5,2,2,11866.658,95578.871,5933171.599,12
2016,2,1,2,92,1,2,5,2,3,860.823,14633.831,1066056.394,2
2016,2,1,2,92,1,2,6,1,2,22623.075,184196.578,12713347.16,18
2016,2,1,2,92,1,2,6,2,2,21020.195,171114.308,10847518.13,16
